Rank,Author,Title,Citations,Year,Source,cit/year
101,"Hunter, N McIntosh",Knowledge-based event detection in complex time series data,125,1999,https://link.springer.com/chapter/10.1007/3-540-48720-4_30,6
105,"Zhao, M Sun, W Deng, X Yang",A new feature extraction method based on EEMD and multi-scale fuzzy entropy for motor bearing,109,2017,https://www.mdpi.com/1099-4300/19/1/14,27
7,"Coyle, G Prasad, TM McGinnity",A time-series prediction approach for feature extraction in a brain-computer interface,108,2005,https://ieeexplore.ieee.org/abstract/document/1556602/,7
12,"Laptev, J Yosinski, LE Li, S Smyl",Time-series extreme event forecasting with neural networks at uber,107,2017,http://roseyu.com/time-series-workshop/submissions/TSW2017_paper_3.pdf,27
50,"Zhang, B Yang, L Huang",Feature extraction of EEG signals using power spectral entropy,93,2008,https://ieeexplore.ieee.org/abstract/document/4549210/,7
15,"Wang, KK Teo, Z Lin",Predicting time series with wavelet packet neural networks,92,2001,https://ieeexplore.ieee.org/abstract/document/938397/,5
104," Rodríguez, CJ Alonso",Support vector machines of interval-based features for time series classification,91,2004,https://link.springer.com/chapter/10.1007/1-84628-102-4_18,5
8,"Zhang, TB Ho, Y Zhang, MS Lin",Unsupervised feature extraction for time series clustering using orthogonal wavelet transform,90,2006,http://www.informatica.si/index.php/informatica/article/viewFile/98/91,6
73,"Tan, F Dong, M Wu",Identification of gas/liquid two-phase flow regime through ERT-based measurement and feature extraction,86,2007,https://www.sciencedirect.com/science/article/pii/S0955598607000660,6
2,"Christ, N Braun, J Neuffer, AW Kemp",Time series feature extraction on basis of scalable hypothesis tests (tsfresh–a python package),84,2018,https://www.sciencedirect.com/science/article/pii/S0925231218304843,28
20,"Kashino, G Smith, H Murase",Time-series active search for quick retrieval of audio and video,84,1999,https://ieeexplore.ieee.org/abstract/document/757470/,4
28,"Kavitha, M Punithavalli",Clustering time series data stream-a literature survey,84,2010,https://arxiv.org/abs/1005.4270,8
21," Zuo, J Lin, X Fan",Feature separation using ICA for a one-dimensional time series and its application in fault detection,83,2005,https://www.sciencedirect.com/science/article/pii/S0022460X05001185,5
3,"Christ, AW Kemp",Distributed and parallel time series feature extraction for industrial big data applications,81,2016,https://arxiv.org/abs/1610.07717,16
106," Rissanen, M Kankaanpää, A Meigal…",Surface EMG and acceleration signals in Parkinson's disease: feature extraction and cluster analysis,81,2008,https://link.springer.com/article/10.1007/s11517-008-0369-0,6
69,"Huhtala, J Karkkainen…",Mining for similarities in aligned time series using wavelets,80,1999,https://www.spiedigitallibrary.org/conference-proceedings-of-spie/3695/0000/Mining-for-similarities-in-aligned-time-series-using-wavelets/10.1117/12.339977.short,4
47," Jade, B Srikanth, VK Jayaraman…",Feature extraction and denoising using kernel PCA,79,2003,https://www.sciencedirect.com/science/article/pii/S0009250903003403,4
54," Bao, X Liu, C Zhang",PyEEG: an open source python module for EEG/MEG feature extraction,77,2011,https://www.hindawi.com/journals/cin/2011/406391/?source=post_page-----58aae90351e5----------------------,8
103,He,Time–frequency manifold for nonlinear feature extraction in machinery fault diagnosis,76,2013,https://www.sciencedirect.com/science/article/pii/S088832701200324X,10
38,"Weng, J Shen",Classification of multivariate time series using two-dimensional singular value decomposition,68,2008,https://www.sciencedirect.com/science/article/pii/S0950705108000580,5
75,"Zabalza, J Ren, Z Wang, S Marshall…",Singular spectrum analysis for effective feature extraction in hyperspectral imaging,64,2014,https://ieeexplore.ieee.org/abstract/document/6797888/,9
10,"Jovic, N Bogunovic",Feature extraction for ECG time-series mining based on chaos theory,62,2007,https://ieeexplore.ieee.org/abstract/document/4283745/,4
82,"Desai, K Dhameliya, V Desai",Feature extraction and classification techniques for speech recognition: A review,60,2013,http://citeseerx.ist.psu.edu/viewdoc/download?doi=10.1.1.433.7519&rep=rep1&type=pdf,8
87,"Hyvarinen, H Morioka",Unsupervised feature extraction by time-contrastive learning and nonlinear ICA,60,2016,http://papers.nips.cc/paper/6394-unsupervised-feature-extraction-by-time-contrastive-learning-and-nonlinear-ica,12
24,"Räsänen, M Kolehmainen",Feature-based clustering for electricity use time series data,58,2009,https://link.springer.com/chapter/10.1007/978-3-642-04921-7_41,5
91," Cao, WK Chong","Feature extraction in support vector machine: a comparison of PCA, XPCA and ICA",58,2002,https://ieeexplore.ieee.org/abstract/document/1198211/,3
70," Rajan, PJW Rayner",Generalized feature extraction for time-varying autoregressive models,55,1996,https://ieeexplore.ieee.org/abstract/document/539034/,2
108,"Bahrampour, A Ray, S Sarkar, T Damarla…",Performance comparison of feature extraction algorithms for target detection and classification,51,2013,https://www.sciencedirect.com/science/article/pii/S0167865513002547,6
16,"Phinyomark, F Quaine, S Charbonnier…",Feature extraction of the first difference of EMG time series for EMG pattern recognition,46,2014,https://www.sciencedirect.com/science/article/pii/S0169260714002478,7
94,"Yin, C Gao, X Jia",Using Hurst and Lyapunov exponent for hyperspectral image feature extraction,43,2012,https://ieeexplore.ieee.org/abstract/document/6138289/,5
107,"Meng, D Niu, W Sun",Forecasting monthly electric energy consumption using feature extraction,41,2011,https://www.mdpi.com/1996-1073/4/10/1495,4
14," Susto, A Schirru, S Pampuri…",Supervised aggregative feature extraction for big data time series regression,38,2015,https://ieeexplore.ieee.org/abstract/document/7312962/,6
74," van Wyk, MA van Wyk, G Qi",Difference histograms: A new tool for time series analysis applied to bearing fault diagnosis,36,2009,https://www.sciencedirect.com/science/article/pii/S016786550900004X,3
9,"Batal, M Hauskrecht",A supervised time series feature extraction technique using dct and dwt,35,2009,https://ieeexplore.ieee.org/abstract/document/5381326/,3
17,"Eads, K Glocer, S Perkins…",Grammar-guided feature extraction for time series classification,34,2005,https://pdfs.semanticscholar.org/4404/86e4bfcb35af7b00b781ec91c18ce50cc0f6.pdf,2
26," Fulcher, NS Jones",hctsa: A computational framework for automated time-series phenotyping using massive feature extraction,34,2017,https://www.sciencedirect.com/science/article/pii/S2405471217304386,8
49,"Cabrera, F Sancho, C Li, M Cerrada…",Automatic feature extraction of time-series applied to fault severity assessment of helical gearbox in stationary and non-stationary speed operation,28,2017,https://www.sciencedirect.com/science/article/pii/S1568494617301886,7
64," Glezakos, TA Tsiligiridis, LS Iliadis, CP Yialouris…",Feature extraction for time-series data: An artificial neural network evolutionary training model for the management of mountainous watersheds,25,2009,https://www.sciencedirect.com/science/article/pii/S0925231209002434,2
59,"P Man, MH Wong",Efficient and robust feature extraction and pattern matching of time series by a lattice structure,22,2001,https://dl.acm.org/doi/abs/10.1145/502585.502631,1
41," Cavalcante, LL Minku…",Fedd: Feature extraction for explicit concept drift detection in time series,22,2016,https://ieeexplore.ieee.org/abstract/document/7727274/,4
56,"Gupta, A Mittal, K Singh",A time-series-based feature extraction approach for prediction of protein structural class,21,2008,https://link.springer.com/article/10.1155/2008/235451,2
79,"Chamroukhi, A Samé, G Govaert…",A regression model with a hidden logistic process for feature extraction from time series,18,2009,https://ieeexplore.ieee.org/abstract/document/5178921/,2
52,"Schirru, GA Susto, S Pampuri…",Learning from time series: Supervised aggregative feature extraction,18,2012,https://ieeexplore.ieee.org/abstract/document/6427042/,2
62," Sandya, P Hemanth Kumar…",Fuzzy rule based feature extraction and classification of time series signal,17,2013,http://citeseerx.ist.psu.edu/viewdoc/download?doi=10.1.1.457.4192&rep=rep1&type=pdf,2
48,"Zhang, T Ho, W Huang",Blind feature extraction for time-series classification using haar wavelet transform,17,2005,https://link.springer.com/chapter/10.1007/11427445_99,1
61,Mierswa,Automatic feature extraction from large time series,16,2005,https://link.springer.com/chapter/10.1007/3-540-28084-7_71,1
71,"Zhou, T Wu",Trend feature extraction method based on important points in time series,16,2007,http://en.cnki.com.cn/Article_en/CJFDTotal-ZDZC200711003.htm,1
86," Zhou, KCC Chan",A feature extraction method for multivariate time series classification using temporal patterns,15,2015,https://link.springer.com/chapter/10.1007/978-3-319-18032-8_32,2
65,"Zhang, TB Ho, MS Lin, X Liang",Feature extraction for time series classification using discriminating wavelet coefficients,14,2006,https://link.springer.com/chapter/10.1007/11759966_207,1
89," Chen, WD Jin",Feature extraction of radar emitter signals based on symbolic time series analysis,14,2007,https://ieeexplore.ieee.org/abstract/document/4421631/,1
90,"Réjichi, F Chaabane",Feature extraction using PCA for VHR satellite image time series spatio-temporal classification,13,2015,https://ieeexplore.ieee.org/abstract/document/7325806/,2
109,"Røislien, B Winje",Feature extraction across individual time series observations with spikes using wavelet principal component analysis,12,2013,https://onlinelibrary.wiley.com/doi/abs/10.1002/sim.5797,2
95,"Ouyang, X Sun, D Yue",Hierarchical time series feature extraction for power consumption anomaly detection,7,2017,https://link.springer.com/chapter/10.1007/978-981-10-6364-0_27,2
66,Author not found,Could not catch title,0,0,"Look manually at: https://scholar.google.com/scholar?start=50&q=time-series+feature+extraction&hl=en&as_sdt=0,5",0
99,Author not found,Could not catch title,0,0,"Look manually at: https://scholar.google.com/scholar?start=80&q=time-series+feature+extraction&hl=en&as_sdt=0,5",0
55,Author not found,Could not catch title,0,0,"Look manually at: https://scholar.google.com/scholar?start=40&q=time-series+feature+extraction&hl=en&as_sdt=0,5",0
77,Author not found,Could not catch title,0,0,"Look manually at: https://scholar.google.com/scholar?start=60&q=time-series+feature+extraction&hl=en&as_sdt=0,5",0
88,Author not found,Could not catch title,0,0,"Look manually at: https://scholar.google.com/scholar?start=70&q=time-series+feature+extraction&hl=en&as_sdt=0,5",0
44,Author not found,Could not catch title,0,0,"Look manually at: https://scholar.google.com/scholar?start=30&q=time-series+feature+extraction&hl=en&as_sdt=0,5",0
33,Author not found,Could not catch title,0,0,"Look manually at: https://scholar.google.com/scholar?start=20&q=time-series+feature+extraction&hl=en&as_sdt=0,5",0
22,Author not found,Could not catch title,0,0,"Look manually at: https://scholar.google.com/scholar?start=10&q=time-series+feature+extraction&hl=en&as_sdt=0,5",0
11,Author not found,Could not catch title,0,0,"Look manually at: https://scholar.google.com/scholar?start=0&q=time-series+feature+extraction&hl=en&as_sdt=0,5",0
110,Author not found,Could not catch title,0,0,"Look manually at: https://scholar.google.com/scholar?start=90&q=time-series+feature+extraction&hl=en&as_sdt=0,5",0
