Rank,Author,Title,Citations,Year,Source,cit/year
87," Tian, GM James",Interpretable dimension reduction for classifying functional data,30,2013,https://www.sciencedirect.com/science/article/pii/S0167947312002587,4
2,"Pereira, R Meier, R McKinley, R Wiest, V Alves…",Enhancing interpretability of automatically extracted machine learning features: application to a RBM-Random Forest system on brain lesion segmentation,28,2018,https://www.sciencedirect.com/science/article/pii/S1361841517301901,9
14,"Bastani, C Kim, H Bastani",Interpretability via model extraction,27,2017,https://arxiv.org/abs/1706.09773,7
53,"Wang, R Fujimaki, Y Motohashi",Trading interpretability for accuracy: Oblique treed sparse additive models,27,2015,https://dl.acm.org/doi/abs/10.1145/2783258.2783407,4
57,"Wang, C Rudin, F Vele",Bayesian rule sets for interpretable classification,27,2016,https://ieeexplore.ieee.org/abstract/document/7837984/,5
76,Otte,Safe and interpretable machine learning: A methodological review,27,2013,https://link.springer.com/chapter/10.1007/978-3-642-32378-2_8,3
38,"Johansson, C Sönströd, U Norinder…",Trade-off between accuracy and interpretability for predictive in silico modeling,25,2011,https://www.future-science.com/doi/abs/10.4155/fmc.11.23,2
3," Marchese Robinson, A Palczewska…",Comparison of the predictive performance and interpretability of random forest and linear models on benchmark data sets,24,2017,https://pubs.acs.org/doi/abs/10.1021/acs.jcim.6b00753,6
98,"Joly, F Schnitzler, P Geurts…",L1-based compression of random forest models,22,2012,https://orbi.uliege.be/handle/2268/112824,2
23,"Mishra, BL Sturm, S Dixon",Local Interpretable Model-Agnostic Explanations for Music Content Analysis.,20,2017,https://pdfs.semanticscholar.org/8b0a/16b2475798ed1b5f5cffed62a47e1ef30c7d.pdf,5
37,"Ling, M Hutchinson, E Antono, B DeCost, EA Holm…",Building data-driven models with microstructural images: Generalization and interpretability,19,2017,https://www.sciencedirect.com/science/article/pii/S235292451730042X,5
100,"Wang, C Rudin, F Doshi, Y Liu, E Klampfl…",Bayesian or's of and's for interpretable classification with application to context aware recommender systems,18,2015,https://pdfs.semanticscholar.org/ee43/4531203bf7609c9648f78eacf4b7ea750dd0.pdf,3
69," Brisimi, T Xu, T Wang, W Dai…",Predicting chronic disease hospitalizations from electronic health records: an interpretable classification approach,18,2018,https://ieeexplore.ieee.org/abstract/document/8283520/,6
49,"Hara, K Hayashi",Making tree ensembles interpretable: A Bayesian model selection approach,18,2016,https://arxiv.org/abs/1606.09066,4
12," Katuwal, R Chen",Machine learning model interpretability for precision medicine,17,2016,https://arxiv.org/abs/1610.09045,3
45,"Ragab, M E",Fault diagnosis in industrial chemical processes using interpretable patterns based on Logical Analysis of Data,17,2018,https://www.sciencedirect.com/science/article/pii/S0957417417307984,6
102,"Karimi, D Wu, Z Wang, Y Shen",DeepAffinity: interpretable deep learning of compound–protein affinity through unified recurrent and convolutional neural networks,16,2019,https://academic.oup.com/bioinformatics/article-abstract/35/18/3329/5320555,8
21,"Liu, S Dissanayake, S Patel…",Learning accurate and interpretable models based on regularized random forests regression,16,2014,https://bmcsystbiol.biomedcentral.com/articles/10.1186/1752-0509-8-S3-S5,2
16,"Baseman, S Blanchard…",Interpretable anomaly detection for monitoring of high performance computing systems,15,2016,https://pdfs.semanticscholar.org/7c74/655b13e4977a5c4f4076e3cc6abb87db2a50.pdf,3
62,"Petkovic, RB Altman, M Wong, A Vigil",Improving the explainability of Random Forest classifier-user centered approach.,15,2018,https://www.worldscientific.com/doi/abs/10.1142/9789813235533_0019,5
85,"Dhurandhar, V Iyengar, R Luss…",Tip: Typifying the interpretability of procedures,14,2017,https://arxiv.org/abs/1706.02952,4
60,"Obermann, S Waack",Demonstrating non-inferiority of easy interpretable methods for insolvency prediction,14,2015,https://www.sciencedirect.com/science/article/pii/S0957417415005485,2
61,"Fuchs, J Gertheiss, G Tutz",Nearest neighbor ensembles for functional data with interpretable feature selection,14,2015,https://www.sciencedirect.com/science/article/pii/S0169743915001100,2
13," Tan, G Hooker, MT Wells",Tree space prototypes: Another look at making tree ensembles interpretable,13,2016,https://arxiv.org/abs/1611.07115,3
106,"Guo, T Lin, Y Lu",An interpretable LSTM neural network for autoregressive exogenous model,13,2018,https://arxiv.org/abs/1804.05251,4
43,"Gao, N Liu, M Lawley, X Hu",An interpretable classification framework for information extraction from online healthcare forums,12,2017,https://www.hindawi.com/journals/jhe/2017/2460174/abs/,3
41,"Hu, J Chen, VN Nair, A Sudjianto",Locally interpretable models and effects based on supervised partitioning (LIME-SUP),12,2018,https://arxiv.org/abs/1806.00663,4
18,"Liu, X Wang, S Matwin",Interpretable deep convolutional neural networks via meta-learning,12,2018,https://ieeexplore.ieee.org/abstract/document/8489172/,4
51,"Puri, P Gupta, P Agarwal, S Verma…",Magix: Model agnostic globally interpretable explanations,12,2017,https://arxiv.org/abs/1706.07160,3
74,"Zhang, EB Laber, M Davidian…",Interpretable dynamic treatment regimes,11,2018,https://amstat.tandfonline.com/doi/abs/10.1080/01621459.2017.1345743,4
24,"Wang, D Wang, N Geng, Y Wang, Y Yin, Y Jin",Stacking-based ensemble learning of decision trees for interpretable prostate cancer detection,11,2019,https://www.sciencedirect.com/science/article/pii/S1568494619300195,6
39,"Hall, N Gill, M Kurka, W Phan",Machine learning interpretability with h2o driverless ai,10,2017,https://pdfs.semanticscholar.org/f49b/9c36512f6929794439c3368f8df03a3969ca.pdf,2
54,"Lee, MJ Kochenderfer, OJ Mengshoel…",Interpretable categorization of heterogeneous time series data,9,2018,https://epubs.siam.org/doi/abs/10.1137/1.9781611975321.25,3
7,"K Phung, VTN Chau…",Extracting rule RF in educational data classification: from a random forest to interpretable refined rules,9,2015,https://ieeexplore.ieee.org/abstract/document/7422370/,2
29," Berge, OC Granmo, TO Tveit, M Goodwin…",Using the Tsetlin machine to learn human-interpretable rules for high-accuracy text categorization with medical applications,9,2019,https://ieeexplore.ieee.org/abstract/document/8798633/,4
75,"Strobl, T Augustin",Adaptive Selection of Extra Cutpoints—Towards Reconciling Robustness and Interpretability in Classification Trees,8,2009,https://link.springer.com/article/10.1080/15598608.2009.10411915,1
48,"Sarkar, T Weyde, A Garcez…",Accuracy and interpretability trade-offs in machine learning applied to safer gambling,7,2016,https://openaccess.city.ac.uk/id/eprint/16484/,1
58,"Azmi, GC Runger, A Berrado",Interpretable regularized class association rules algorithm for classification in a categorical data space,7,2019,https://www.sciencedirect.com/science/article/pii/S0020025519300544,4
8,"Botsch, JA Nossek",Construction of interpretable radial basis function classifiers based on the random forest kernel,7,2008,https://ieeexplore.ieee.org/abstract/document/4633793/,1
42," Sorour, T Mine",Building an interpretable model of predicting student performance using comment data mining,6,2016,https://ieeexplore.ieee.org/abstract/document/7557619/,1
67," Whitmore, A George, CM Hudson",Mapping chemical performance on molecular structures using locally interpretable explanations,6,2016,https://arxiv.org/abs/1611.07443,1
95,"Elshawi, MH A",On the interpretability of machine learning-based model for predicting hypertension,6,2019,https://link.springer.com/article/10.1186/s12911-019-0874-0,3
94,"Gütlein, S Kramer",Filtered circular fingerprints improve either prediction or runtime performance while retaining interpretability,6,2016,https://link.springer.com/article/10.1186/s13321-016-0173-z,1
90,"Li, L Yang, B Yang, N Wang, T Wu",Application of interpretable machine learning models for the intelligent decision,5,2019,https://www.sciencedirect.com/science/article/pii/S0925231218314668,2
50,"Azmi, A Berrado",Towards an interpretable rules ensemble algorithm for classification in a categorical data space,4,2015,https://ieeexplore.ieee.org/abstract/document/7358390/,1
105,"Johansson, C Sönströd…",Accurate and interpretable regression trees using oracle coaching,4,2014,https://ieeexplore.ieee.org/abstract/document/7008667/,1
73,"Krakovna, J Du, JS Liu",Interpretable selection and visualization of features and interactions using bayesian forests,3,2015,https://arxiv.org/abs/1506.02371,0
63,"Shi, Z Wang, J Yuan, H Liu",Random pairwise shapelets forest,3,2018,https://link.springer.com/chapter/10.1007/978-3-319-93034-3_6,1
79,"Nori, S Jenkins, P Koch, R Caruana",InterpretML: A Unified Framework for Machine Learning Interpretability,3,2019,https://arxiv.org/abs/1909.09223,2
72,"Fernandez, S Rusk, N Glattard…",0067 COMPUTATIONAL PHENOTYPING IN POLYSOMNOGRAPHY: USING INTERPRETABLE PHYSIOLOGY-BASED MACHINE LEARNING MODELS TO PREDICT …,3,2017,https://academic.oup.com/sleep/article-abstract/40/suppl_1/A26/3780959,1
59, De Ruiter,Mining the forest: interpretable classification models in biology with application to scale-space signals,2,2012,https://repository.tudelft.nl/islandora/object/uuid:269176a2-7c97-4d39-a32d-ca465d9bbf23,0
97," Whitmore, A George, CM Hudson",Explicating feature contribution using random forest proximity distances,2,2018,https://arxiv.org/abs/1807.06572,1
107,"De Clercq, Z Wen, F Fei, L Caicedo, K Yuan…",Interpretable machine learning for predicting biomethane production in industrial-scale anaerobic co-digestion,1,2020,https://www.sciencedirect.com/science/article/pii/S0048969719345656,1
109," Webb, P Krause, JD Vessey",Interpretable Ames mutagenicity predictions using statistical learning techniques,1,2012,https://www.researchgate.net/profile/Samuel_Webb/publication/249334746_Interpretable_Ames_mutagenicity_predictions_using_statistical_learning_techniques/links/0046351e5117ce1e91000000.pdf,0
33,Author not found,Could not catch title,0,0,"Look manually at: https://scholar.google.com/scholar?start=20&q=interpretability+random+forest&hl=en&as_sdt=0,5",0
77,Author not found,Could not catch title,0,0,"Look manually at: https://scholar.google.com/scholar?start=60&q=interpretability+random+forest&hl=en&as_sdt=0,5",0
99,Author not found,Could not catch title,0,0,"Look manually at: https://scholar.google.com/scholar?start=80&q=interpretability+random+forest&hl=en&as_sdt=0,5",0
88,Author not found,Could not catch title,0,0,"Look manually at: https://scholar.google.com/scholar?start=70&q=interpretability+random+forest&hl=en&as_sdt=0,5",0
11,Author not found,Could not catch title,0,0,"Look manually at: https://scholar.google.com/scholar?start=0&q=interpretability+random+forest&hl=en&as_sdt=0,5",0
44,Author not found,Could not catch title,0,0,"Look manually at: https://scholar.google.com/scholar?start=30&q=interpretability+random+forest&hl=en&as_sdt=0,5",0
66,Author not found,Could not catch title,0,0,"Look manually at: https://scholar.google.com/scholar?start=50&q=interpretability+random+forest&hl=en&as_sdt=0,5",0
55,Author not found,Could not catch title,0,0,"Look manually at: https://scholar.google.com/scholar?start=40&q=interpretability+random+forest&hl=en&as_sdt=0,5",0
22,Author not found,Could not catch title,0,0,"Look manually at: https://scholar.google.com/scholar?start=10&q=interpretability+random+forest&hl=en&as_sdt=0,5",0
110,Author not found,Could not catch title,0,0,"Look manually at: https://scholar.google.com/scholar?start=90&q=interpretability+random+forest&hl=en&as_sdt=0,5",0
